region_id,city,latitude,longitude,sa_clli
4,Saint-Gabriel-de-Rimouski,48.424224,-68.172848,SGARPQ
4,Sainte-Jeanne-d'Arc,48.493822,-67.9566,STMOPQ
4,Saint-Jean-de-Cherbourg,48.860113,-67.111337,SFCTPQ
4,Saint-Joseph-de-Lepage,48.563003,-68.190645,MTJLPQ
4,Saint-Léandre,48.728454,-67.610743,STULPQ
4,Saint-Léon-le-Grand,48.386066,-67.49993,SLLGPQ
4,Sainte-Marguerite-Marie,48.316152,-67.085212,CSPLPQ
4,Saint-Marcellin,48.337396,-68.292212,SGARPQ
4,Saint-Mathieu-de-Rioux,48.180617,-68.993583,SSRMPQ
4,Saint-René-de-Matane,48.705633,-67.386339,SRMTPQ
4,Saint-Simon-de-Rimouski,48.205903,-69.040667,SSRMPQ
4,Saint-Alexandre-des-Lacs,48.475813,-67.305245,LCSMPQ
4,Pohenegamook,47.492885,-69.289945,STELPQ
4,Saint-Tharcisius,48.545695,-67.338944,AMQUPQ
4,Sainte-Irène,48.445953,-67.577489,AMQUPQ
4,Saint-Moïse,48.560536,-67.772649,STMOPQ
4,Saint-Narcisse-de-Rimouski,48.288661,-68.436981,RMKIPQ
4,Saint-Noël,48.582094,-67.835551,STMOPQ
4,Saint-Octave-de-Métis,48.600537,-68.079212,MTJLPQ
4,Sainte-Paule,48.660256,-67.590508,STULPQ
4,Saint-Vianney,48.615626,-67.412581,AMQUPQ
4,Saint-Valérien,48.343165,-68.661901,RMKIPQ
4,Sayabec,48.56292,-67.684278,SYBCPQ
4,Lac-Humqui,48.304853,-67.580702,SLLGPQ
4,Trois-Pistoles,48.126663,-69.174267,TRPSPQ
4,Val-Brillant,48.531146,-67.546402,VLBLPQ
46,Seattle,47.614353,-122.33886,STTLWAWB
20,Sept-Iles,50.231573,-66.530473,CKCYPQ
20,Fermont,52.796324,-67.080948,FRMTPQ
20,Sept-Iles,50.144277,-66.613326,PTCRPQ
126,Labrador City,52.943575,-66.906104,LBCYNF
20,Sept-Iles,50.2747,-66.0066,SPISPQ
20,Sept-Iles,50.250978,-66.070737,MOISPQ
20,Lamarche,50.17194732,-66.73752169,SPISPQ
20,Lamarche,50.030289,-66.803955,PTCRPQ
20,Port-Cartier,50.02795164,-66.85676336,PTCRPQ
20,,50.2897429,-67.2497289,PTCRPQ
20,Port-Cartier,49.7919,-67.1697,PTCTPQ
20,Rivière-au-Tonnerre,50.292327,-65.527198,SPISPQ
20,Sept-Îles,50.21425463,-66.39643192,SPISPQ
6,Brantford,43.1415301,-80.2638458,BTFDON17
90,Burlington,43.3277884,-79.8009643,BURLON02
90,Burlington,43.3322622,-79.8091442,BURLONDH
13,Chatham,42.402183,-82.1841445,CHHMON17
13,Chatham,42.4092111,-82.1733474,CHHMONDE
13,Chatham,42.4023223,-82.1843188,CHHMONDU
108,Cambridge,43.358829,-80.3105785,CMBGONCZ
108,Cambridge,43.3691749,-80.3106218,CMBGONGC
28,Essex,42.1112139,-82.9466571,MCGRON09
108,Cambridge,43.3639725,-80.3105466,GALTON04
91,Grimsby,43.1962351,-79.5607302,GRMSONAU
37,Hamilton,43.2312471,-79.8585114,HMTNON02
37,Hamilton,43.2538692,-79.8712106,HMTNON14
37,Hamilton,43.2540814,-79.8702601,HMTNONAU
28,Kingsville,42.134179,-82.7631162,COTMONXG
108,Kitchener,43.4523557,-80.4942014,KTNRON06
108,Kitchener,43.4310772,-80.4443484,KTNRON08
108,Waterloo,43.4807391,-80.5366884,KTNRON09
108,Kitchener,43.4512387,-80.5003344,KTNRONJF
62,London,42.9866137,-81.2487429,LONDON14
62,London,42.98623,-81.2527454,LONDONCL
62,London,42.986635,-81.2513125,LONDONDP
62,London,42.9857,-81.22141,LONDON15
62,London,42.9968923,-81.2228397,LONDONHO
91,Niagara Falls,43.09798,-79.0734,NGFLON05
49,Sarnia,42.973245,-82.404539,SARNON30
84,Stratford,43.37021,-80.97886,SRFRON38
91,St. Catharines,43.15826,-79.247,STCTON10
91,St. Catharines,43.155712,-79.245952,STCTONAF
28,Windsor,42.30714,-83.03062,WNDSON12
28,Windsor,42.3136,-82.9749,WNDSON14
28,Windsor,42.31517,-83.03711,WNDSONJU
30,Brome,45.197114,-72.573774,KNTNPQ
14,Lac-Etchemin,46.401309,-70.495464,LCETPQ
30,Lac-Mégantic,45.58758166,-70.90178209,LCMGPQ
30,Nantes,45.59851465,-70.9198811,LCMGPQ
30,La Patrie,45.40238939,-71.25081592,LPTRPQ
14,Sainte-Aurélie,46.176263,-70.360163,STZCPQ
14,Saint-Benjamin,46.28085998,-70.59856492,SPDRPQ
14,Saint-Benoît-Labre,46.06869001,-70.79069763,SGBCPQ
14,Saint-Côme-Linière,46.06265169,-70.51993119,SCKCPQ
14,Saint-Éphrem-de-Beauce,46.057829,-70.951799,SEPBPQ
14,Saint-Georges,46.10931845,-70.67665347,SGBCPQ
14,Saint-Benjamin,46.20175545,-70.61737562,SGBCPQ
14,Saint-Gédéon-de-Beauce,45.85067505,-70.63800618,SGEBPQ
30,Sherbrooke,45.398277,-71.895819,SHBKPQ
14,Saint-Martin,45.95919972,-70.66877514,SMBCPQ
14,Saint-Prosper,46.21195575,-70.48149511,SPDRPQ
14,Saint-Philibert,46.136772,-70.546303,SGBCPQ
14,Saint-René,46.00851644,-70.61847654,SMBCPQ
14,Saint-Côme-Linière,46.06786777,-70.61254037,SMBCPQ
14,Saint-Magloire,46.579317,-70.287234,STMGPQ
30,Saint-Malo,45.2072745,-71.57366139,STMLPQ
30,Saint-Robert-Bellarmin,45.74866794,-70.58883971,SGEBPQ
14,Saint-Théophile,45.955237,-70.524502,STTHPQ
14,Thetford Mines,46.09531292,-71.32724256,THMNPQ
30,Weedon,45.70835192,-71.46228431,WEDNPQ
32,Cap-Chat,49.092535,-66.695801,CPCTPQ
32,Cap-Chat-Est,49.10286,-66.662754,CPCTPQ
32,Cap-Chat-Est,49.022673,-66.396711,SAMOPQ
32,Gros-Morne,49.254732,-65.550002,MTLSPQ
32,La Martre,49.205044,-66.158295,LAMRPQ
32,Marsoui,49.214906,-66.07196,LAMRPQ
32,La Martre,48.946554,-66.120905,SAMOPQ
32,Mont-Saint-Pierre,49.21342,-65.773966,MTLSPQ
32,Saint-Maxime-du-Mont-Louis,49.229138,-65.725021,MTLSPQ
32,Rivière-à-Claude,49.217643,-65.887724,MTLSPQ
32,Sainte-Anne-des-Monts--Tourelle,49.132217,-66.463724,SAMOPQ
32,Sainte-Anne-des-Monts,49.129632,-66.489472,SAMOPQ
9,Deschambault,46.648178,-71.931152,SEDLPQ
9,Grondines,46.628207,-71.978725,SEDLPQ
14,Dosquet,46.469469,-71.53026,SFLNPQ
14,Frampton,46.462461,-70.804696,FRMPPQ
14,Honfleur,46.653632,-70.882198,STASPQ
14,Notre-Dame-du-Sacré-Coeur-d'Issoudun,46.576145,-71.622063,SFLNPQ
14,Saint-Janvier-de-Joly,46.485832,-71.66653,SFLNPQ
14,Lotbinière,46.616171,-71.929674,SEDLPQ
14,Laurier-Station,46.541083,-71.619955,SFLNPQ
14,Saint-Sylvestre,46.336025,-71.142311,SPBRPQ
14,Saint-Agapit,46.55939146,-71.44778252,SCLDPQ
14,Saint-Agapit,46.56128,-71.433535,SAGAPQ
14,Sainte-Agathe-de-Lotbinière,46.38663,-71.411275,SAGLPQ
14,Saints-Anges,46.419362,-70.878457,VLJTPQ
14,Saint-Apollinaire,46.6198358,-71.4977789,SAPRPQ
14,Saint-Antoine-de-Tilly,46.66324668,-71.57455962,SATIPQ
14,Scott,46.500488,-71.066375,STMBPQ
14,Sainte-Claire,46.60179,-70.872384,SCLDPQ
14,St-Croix,46.622789,-71.734481,SCLRPQ
14,Saint-Édouard-de-Lotbinière,46.57135,-71.838779,SEDLPQ
14,Saint-Flavien,46.513261,-71.596444,SFLNPQ
14,Saint-Gilles,46.51148,-71.368582,SAGAPQ
14,Sainte-Hénédine,46.559144,-70.984211,SHDNPQ
14,Saint-Joseph-de-Beauce,46.31172293,-70.90361595,SJOBPQ
14,Saint-Jules,46.222231,-70.947883,SJOBPQ
14,Saint-Lazare-de-Bellechasse,46.62744446,-70.76904947,SCLDPQ
14,Saint-Lambert-de-Lauzon,46.60556028,-71.2378943,SLDLPQ
14,Sainte-Marguerite,46.511501,-70.940134,STMBPQ
14,Saint-Malachie,46.503463,-70.730302,SMLHPQ
14,Saint-Patrice-de-Beaurivage,46.410175,-71.241692,SPBRPQ
14,Saint-Anselme,46.615433,-71.002889,STASPQ
14,Saint-Bernard,46.499138,-71.139484,STBDPQ
14,Saint-Elzéar,46.408218,-71.061401,STMBPQ
14,Saint-Henri,46.709038,-71.107781,STHLPQ
14,Saint-Isidore,46.543953,-71.135896,STHLPQ
14,Saint-Léon-de-Standon,46.479578,-70.616633,SMLHPQ
14,Sainte-Marie,46.44891672,-71.02587104,STMBPQ
14,Saint-Narcisse-de-Beaurivage,46.482437,-71.233941,STBDPQ
14,Saint-Nazaire-de-Dorchester,46.552338,-70.661085,SMLHPQ
11,Victoriaville,46.049568,-71.935773,VCVLPQ
14,Val-Alain,46.412825,-71.752492,VLALPQ
14,Vallée-Jonction,46.374242,-70.921812,VLJTPQ
11,Villeroy,46.390058,-71.876646,VLRYPQ
126,Whitehorse,60.71876,-135.05289,WHTHYTXB
126,Brandon,49.8417104,-99.9618007,BRNDMB02
25,Douglas,49.8937273,-99.706724,DGLSMBAC
94,Elma,49.92575,-95.82052,DRWNMBTB
45,Dryden,49.7837613,-92.8377091,DRYDONXD
125,Rosa,49.008819,-97.208413,EMSNMBAB
45,Graham,49.219722,-90.991667,ERNOONAC
103,Chapleau,47.849722,-83.557222,ESHRONAA
40,Headingley,49.8792719,-97.4316183,HDNLMBAI
45,Kenora,49.763186,-94.56429,KEWTONAB
45,Kenora,49.7669218,-94.4887673,KNRAONXA
3,Missanabie,48.351111,-84.263611,LCLSONAA
